c_hlevel,c_fullname,c_name,c_synonym_cd,c_visualattributes,c_totalnum,c_basecode,c_metadataxml,c_facttablecolumn,c_tablename,c_columnname,c_columndatatype,c_operator,c_dimcode,c_comment,c_tooltip,m_applied_path,update_date,download_date,import_date,sourcesystem_cd,valuetype_cd,m_exclusion_cd,c_path
3,\CMS\MAXDATA_PS\SS_ELG_CD_MO_7\,State specific eligibility group (Jul),N,,,SS_ELG_CD_MO_7:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\SS_ELG_CD_MO_7\,,State specific eligibility group (Jul),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\SS_ELG_CD_MO_8\,State specific eligibility group (Aug),N,,,SS_ELG_CD_MO_8:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\SS_ELG_CD_MO_8\,,State specific eligibility group (Aug),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\SS_ELG_CD_MO_9\,State specific eligibility group (Sep),N,,,SS_ELG_CD_MO_9:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\SS_ELG_CD_MO_9\,,State specific eligibility group (Sep),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\SS_ELG_CD_MO_10\,State specific eligibility group (Oct),N,,,SS_ELG_CD_MO_10:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\SS_ELG_CD_MO_10\,,State specific eligibility group (Oct),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\SS_ELG_CD_MO_11\,State specific eligibility group (Nov),N,,,SS_ELG_CD_MO_11:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\SS_ELG_CD_MO_11\,,State specific eligibility group (Nov),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\SS_ELG_CD_MO_12\,State specific eligibility group (Dec),N,,,SS_ELG_CD_MO_12:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\SS_ELG_CD_MO_12\,,State specific eligibility group (Dec),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_1\,MAX eligibility group (Jan),N,,,MAX_ELG_CD_MO_1:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_1\,,MAX eligibility group (Jan),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_2\,MAX eligibility group (Feb),N,,,MAX_ELG_CD_MO_2:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_2\,,MAX eligibility group (Feb),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_3\,MAX eligibility group (Mar),N,,,MAX_ELG_CD_MO_3:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_3\,,MAX eligibility group (Mar),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_4\,MAX eligibility group (Apr),N,,,MAX_ELG_CD_MO_4:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_4\,,MAX eligibility group (Apr),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_5\,MAX eligibility group (May),N,,,MAX_ELG_CD_MO_5:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_5\,,MAX eligibility group (May),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_6\,MAX eligibility group (Jun),N,,,MAX_ELG_CD_MO_6:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_6\,,MAX eligibility group (Jun),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_7\,MAX eligibility group (Jul),N,,,MAX_ELG_CD_MO_7:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_7\,,MAX eligibility group (Jul),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_8\,MAX eligibility group (Aug),N,,,MAX_ELG_CD_MO_8:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_8\,,MAX eligibility group (Aug),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_9\,MAX eligibility group (Sep),N,,,MAX_ELG_CD_MO_9:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_9\,,MAX eligibility group (Sep),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_10\,MAX eligibility group (Oct),N,,,MAX_ELG_CD_MO_10:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_10\,,MAX eligibility group (Oct),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_11\,MAX eligibility group (Nov),N,,,MAX_ELG_CD_MO_11:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_11\,,MAX eligibility group (Nov),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_12\,MAX eligibility group (Dec),N,,,MAX_ELG_CD_MO_12:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\MAX_ELG_CD_MO_12\,,MAX eligibility group (Dec),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PVT_INS_CD_1\,Private health insurance group (Jan),N,,,EL_PVT_INS_CD_1:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PVT_INS_CD_1\,,Private health insurance group (Jan),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PVT_INS_CD_2\,Private health insurance group (Feb),N,,,EL_PVT_INS_CD_2:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PVT_INS_CD_2\,,Private health insurance group (Feb),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PVT_INS_CD_3\,Private health insurance group (Mar),N,,,EL_PVT_INS_CD_3:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PVT_INS_CD_3\,,Private health insurance group (Mar),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PVT_INS_CD_4\,Private health insurance group (Apr),N,,,EL_PVT_INS_CD_4:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PVT_INS_CD_4\,,Private health insurance group (Apr),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PVT_INS_CD_5\,Private health insurance group (May),N,,,EL_PVT_INS_CD_5:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PVT_INS_CD_5\,,Private health insurance group (May),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PVT_INS_CD_6\,Private health insurance group (Jun),N,,,EL_PVT_INS_CD_6:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PVT_INS_CD_6\,,Private health insurance group (Jun),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PVT_INS_CD_7\,Private health insurance group (Jul),N,,,EL_PVT_INS_CD_7:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PVT_INS_CD_7\,,Private health insurance group (Jul),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PVT_INS_CD_8\,Private health insurance group (Aug),N,,,EL_PVT_INS_CD_8:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PVT_INS_CD_8\,,Private health insurance group (Aug),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PVT_INS_CD_9\,Private health insurance group (Sep),N,,,EL_PVT_INS_CD_9:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PVT_INS_CD_9\,,Private health insurance group (Sep),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PVT_INS_CD_10\,Private health insurance group (Oct),N,,,EL_PVT_INS_CD_10:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PVT_INS_CD_10\,,Private health insurance group (Oct),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PVT_INS_CD_11\,Private health insurance group (Nov),N,,,EL_PVT_INS_CD_11:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PVT_INS_CD_11\,,Private health insurance group (Nov),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PVT_INS_CD_12\,Private health insurance group (Dec),N,,,EL_PVT_INS_CD_12:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PVT_INS_CD_12\,,Private health insurance group (Dec),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_1\,Medicare beneficiary (Jan),N,,,EL_MDCR_BEN_MO_1:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_1\,,Medicare beneficiary (Jan),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_2\,Medicare beneficiary (Feb),N,,,EL_MDCR_BEN_MO_2:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_2\,,Medicare beneficiary (Feb),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_3\,Medicare beneficiary (Mar),N,,,EL_MDCR_BEN_MO_3:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_3\,,Medicare beneficiary (Mar),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_4\,Medicare beneficiary (Apr),N,,,EL_MDCR_BEN_MO_4:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_4\,,Medicare beneficiary (Apr),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_5\,Medicare beneficiary (May),N,,,EL_MDCR_BEN_MO_5:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_5\,,Medicare beneficiary (May),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_6\,Medicare beneficiary (Jun),N,,,EL_MDCR_BEN_MO_6:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_6\,,Medicare beneficiary (Jun),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_7\,Medicare beneficiary (Jul),N,,,EL_MDCR_BEN_MO_7:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_7\,,Medicare beneficiary (Jul),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_8\,Medicare beneficiary (Aug),N,,,EL_MDCR_BEN_MO_8:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_8\,,Medicare beneficiary (Aug),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_9\,Medicare beneficiary (Sep),N,,,EL_MDCR_BEN_MO_9:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_9\,,Medicare beneficiary (Sep),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_10\,Medicare beneficiary (Oct),N,,,EL_MDCR_BEN_MO_10:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_10\,,Medicare beneficiary (Oct),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_11\,Medicare beneficiary (Nov),N,,,EL_MDCR_BEN_MO_11:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_11\,,Medicare beneficiary (Nov),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_12\,Medicare beneficiary (Dec),N,,,EL_MDCR_BEN_MO_12:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_MDCR_BEN_MO_12\,,Medicare beneficiary (Dec),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PPH_PLN_MO_CNT_CMCP\,Prepaid plan months (comprehen plans),N,,,EL_PPH_PLN_MO_CNT_CMCP:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PPH_PLN_MO_CNT_CMCP\,,Prepaid plan months (comprehen plans),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PPH_PLN_MO_CNT_DMCP\,Prepaid plan months (DMCP),N,,,EL_PPH_PLN_MO_CNT_DMCP:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PPH_PLN_MO_CNT_DMCP\,,Prepaid plan months (DMCP),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PPH_PLN_MO_CNT_BMCP\,Prepaid plan months (BMCP),N,,,EL_PPH_PLN_MO_CNT_BMCP:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PPH_PLN_MO_CNT_BMCP\,,Prepaid plan months (BMCP),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PPH_PLN_MO_CNT_PDMC\,Prepaid plan months (PDMC),N,,,EL_PPH_PLN_MO_CNT_PDMC:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PPH_PLN_MO_CNT_PDMC\,,Prepaid plan months (PDMC),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PPH_PLN_MO_CNT_LTCM\,Prepaid plan months (LTCM),N,,,EL_PPH_PLN_MO_CNT_LTCM:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PPH_PLN_MO_CNT_LTCM\,,Prepaid plan months (LTCM),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PPH_PLN_MO_CNT_AICE\,Prepaid plan months (AICE),N,,,EL_PPH_PLN_MO_CNT_AICE:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PPH_PLN_MO_CNT_AICE\,,Prepaid plan months (AICE),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PPH_PLN_MO_CNT_PCCM\,Prepaid plan months (PCCM),N,,,EL_PPH_PLN_MO_CNT_PCCM:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PPH_PLN_MO_CNT_PCCM\,,Prepaid plan months (PCCM),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_TYPE_1_1\,Prepaid plan type-1 (Jan),N,,,EL_PHP_TYPE_1_1:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_TYPE_1_1\,,Prepaid plan type-1 (Jan),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_ID_1_1\,Prepaid plan identifier-1 (Jan),N,,,EL_PHP_ID_1_1:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_ID_1_1\,,Prepaid plan identifier-1 (Jan),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_TYPE_2_1\,Prepaid plan type-2 (Jan),N,,,EL_PHP_TYPE_2_1:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_TYPE_2_1\,,Prepaid plan type-2 (Jan),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_ID_2_1\,Prepaid plan identifier-2 (Jan),N,,,EL_PHP_ID_2_1:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_ID_2_1\,,Prepaid plan identifier-2 (Jan),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_TYPE_3_1\,Prepaid plan type-3 (Jan),N,,,EL_PHP_TYPE_3_1:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_TYPE_3_1\,,Prepaid plan type-3 (Jan),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_ID_3_1\,Prepaid plan identifier-3 (Jan),N,,,EL_PHP_ID_3_1:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_ID_3_1\,,Prepaid plan identifier-3 (Jan),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_TYPE_4_1\,Prepaid plan type-4 (Jan),N,,,EL_PHP_TYPE_4_1:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_TYPE_4_1\,,Prepaid plan type-4 (Jan),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_ID_4_1\,Prepaid plan identifier-4 (Jan),N,,,EL_PHP_ID_4_1:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_ID_4_1\,,Prepaid plan identifier-4 (Jan),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_TYPE_1_2\,Prepaid plan type-1 (Feb),N,,,EL_PHP_TYPE_1_2:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_TYPE_1_2\,,Prepaid plan type-1 (Feb),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_ID_1_2\,Prepaid plan identifier-1 (Feb),N,,,EL_PHP_ID_1_2:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_ID_1_2\,,Prepaid plan identifier-1 (Feb),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_TYPE_2_2\,Prepaid plan type-2 (Feb),N,,,EL_PHP_TYPE_2_2:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_TYPE_2_2\,,Prepaid plan type-2 (Feb),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_ID_2_2\,Prepaid plan identifier-2 (Feb),N,,,EL_PHP_ID_2_2:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_ID_2_2\,,Prepaid plan identifier-2 (Feb),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_TYPE_3_2\,Prepaid plan type-3 (Feb),N,,,EL_PHP_TYPE_3_2:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_TYPE_3_2\,,Prepaid plan type-3 (Feb),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_ID_3_2\,Prepaid plan identifier-3 (Feb),N,,,EL_PHP_ID_3_2:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_ID_3_2\,,Prepaid plan identifier-3 (Feb),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_TYPE_4_2\,Prepaid plan type-4 (Feb),N,,,EL_PHP_TYPE_4_2:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_TYPE_4_2\,,Prepaid plan type-4 (Feb),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_ID_4_2\,Prepaid plan identifier-4 (Feb),N,,,EL_PHP_ID_4_2:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_ID_4_2\,,Prepaid plan identifier-4 (Feb),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_TYPE_1_3\,Prepaid plan type-1 (Mar),N,,,EL_PHP_TYPE_1_3:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_TYPE_1_3\,,Prepaid plan type-1 (Mar),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_ID_1_3\,Prepaid plan identifier-1 (Mar),N,,,EL_PHP_ID_1_3:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_ID_1_3\,,Prepaid plan identifier-1 (Mar),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_TYPE_2_3\,Prepaid plan type-2 (Mar),N,,,EL_PHP_TYPE_2_3:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_TYPE_2_3\,,Prepaid plan type-2 (Mar),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_ID_2_3\,Prepaid plan identifier-2 (Mar),N,,,EL_PHP_ID_2_3:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_ID_2_3\,,Prepaid plan identifier-2 (Mar),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\MAXDATA_PS\EL_PHP_TYPE_3_3\,Prepaid plan type-3 (Mar),N,,,EL_PHP_TYPE_3_3:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MAXDATA_PS\EL_PHP_TYPE_3_3\,,Prepaid plan type-3 (Mar),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
